S_i,A_i
59875,24021
12007,3971
3647,48395
74614,2830
3534,76601
34848,71859
67668,9174
20574,87582
44206,83133
38481,56729
2181,250
68717,42544
83894,58750
16727,59986
10538,55299
92680,9133
2980,64094
55963,28168
46278,8579
19287,38674
11309,2461
61610,57845
52613,82405
89585,95661
90484,72114
26360,25126
53143,81050
24524,39538
22608,63387
21310,29878
95575,34620
4733,92448
92719,10703
52355,26350
43440,46345
44155,6246
47932,75645
36542,34341
26632,84113
25016,5752
25368,75726
22962,77227
95738,71836
96470,43498
82801,83341
64378,84281
15113,85377
31103,64667
99654,1620
20902,20024
62929,93993
47688,13064
64871,7850
22749,45780
51097,31188
70544,57707
15271,62337
79291,51697
53495,74817
30812,90377
21832,98236
37662,1121
16930,5429
25279,92553
34640,16675
2444,18834
96959,81553
95134,54318
12693,46916
79625,42251
36787,31974
20972,9926
39471,29535
65135,50285
6605,80511
833,62074
41271,81418
49271,70090
60637,13062
46384,85325
88706,36652
96507,20732
51668,7823
20305,80109
44265,83738
60145,22531
42946,44978
72611,22234
53097,1380
44552,12421
52920,69165
53060,49721
47522,21538
1987,68025
17750,86306
28792,90610
50159,59884
45314,97517
16452,49699
5211,98037
82707,42550
98043,56673
25855,85682
24508,91457
85250,74882
71356,93082
64786,20266
68195,53805
49827,41079
28311,48908
56756,71366
91667,23304
54927,62196
17411,54165
31628,17593
4776,28807
17855,6653
95450,6515
12251,9869
4681,68785
78685,27845
74237,25321
231,77307
84376,56107
66710,77483
23677,93450
95965,11413
1128,97994
16514,41676
58548,41452
40974,74639
24283,6697
76799,26573
96402,16949
27676,25756
79450,25129
82206,42431
9017,78179
40439,321
10213,62805
16634,4312
76009,227
75535,80281
36518,1751
1528,3007
88952,2193
57400,41828
15546,44449
36367,99944
18604,37660
51418,31715
71717,16351
93215,84101
42430,26223
48522,98527
86281,31970
45724,88561
89676,7828
11367,82989
83318,12240
7411,85974
17116,32700
89448,29577
81259,93031
51451,57220
98975,6701
56806,66999
29154,85643
75695,83292
90537,11995
48949,7299
1875,74489
9797,11565
23878,91122
71563,26286
93653,7457
96808,72184
91565,74183
62687,73142
38422,16946
80647,34302
1926,70512
7446,1800
57893,52131
84563,13520
87285,84869
42932,44356
11277,76448
74444,8345
92318,96017
36789,69962
23763,76764
70273,76946
49649,6435
47923,5129
80686,92567
45566,21801
40324,38143
99032,46926
85856,53819
36250,13932
78390,80094
13113,68120
73753,95241
95365,48695
56991,52764
30532,95091
4009,84840
85153,69183
45199,86826
77782,57210
7829,79174
16651,46805
10442,52946
81446,98482
29215,37657
52373,98148
48979,15561
20476,24864
18707,80793
84182,90378
6501,51203
29338,49437
71032,50830
40193,85813
80729,18109
39953,87418
53273,41132
99942,10798
54289,69619
35219,56631
99302,35122
77326,89603
46499,18276
70979,12901
94817,20767
71761,44414
66069,37635
37540,40092
81199,71280
34602,73540
7267,61587
24412,48756
23806,8984
42045,447
60335,664
96278,89465
59009,7421
48608,23338
75342,4117
89356,91643
44429,64387
54820,44270
88902,90012
97180,55063
824,13264
79631,82692
94921,71038
36424,47085
12491,51965
90184,25133
82862,73295
65845,46401
99705,930
53808,6375
95177,56756
4540,73346
77529,80507
43527,18026
74952,58217
26812,30373
59248,81649
99626,68441
3780,68183
91188,84425
15644,99149
44916,70726
53589,69576
35617,36278
28711,69056
32870,9477
65526,66446
28856,55116
94075,449
76130,81061
25206,43304
50814,81930
85331,24075
54444,55151
26667,50807
40764,58327
59784,68287
56452,37810
73174,76017
93452,35215
38140,80587
5702,39077
88538,63168
52125,18389
45659,75734
52735,13001
82252,58168
237,36526
74989,31965
56641,32197
73532,36428
98421,49981
44696,89218
78195,27530
11876,14708
6040,54687
49473,27769
65044,18462
16937,11801
77891,77282
56149,26247
58983,28098
45560,83520
88542,92966
54158,97779
85120,93573
42816,23019
45745,42385
86870,4150
66794,28614
93238,85719
66040,84522
22742,6717
28763,8454
49153,87750
64929,78661
75166,16412
80550,87407
21277,29367
95665,20473
35839,49120
64159,75348
65560,17529
6170,77665
42026,48653
43290,78653
52739,37134
88562,82376
2016,53531
3883,7488
7174,28596
13978,13519
69110,36111
67874,7607
91486,41617
85487,10614
93928,21746
25199,82735
54952,50042
53179,20699
58306,7382
92503,477
5577,18229
96589,77570
27552,37504
28013,99511
36633,56516
19964,99772
3877,60773
83068,8160
88931,3972
76327,2687
10806,71102
58309,84098
72586,3350
37405,75593
18173,10679
65804,87146
14799,12618
97786,90809
95045,77220
14236,30121
81729,78423
56366,40610
47433,1021
79020,98069
13052,76370
20820,14532
99375,59886
77958,55564
43345,52733
71174,84769
12447,43226
35510,47593
84695,45871
29459,99677
16466,91944
31621,92370
56516,44251
40285,27423
38879,7961
17030,35034
26104,94019
1390,6228
80264,83764
21315,15403
68606,40016
44919,1061
78546,33641
27338,18157
55112,17308
40981,47617
93737,43278
81689,84145
45558,17448
38781,97770
38354,10555
86294,8302
67963,31898
16964,24746
49416,6297
96963,11070
60495,66010
52030,42512
9327,48031
40846,77267
51822,31538
21535,44897
76784,81722
16748,457
26384,61550
2011,68056
37643,30050
97980,59707
43708,64072
2194,3462
84633,27434
6360,65561
38049,4207
48219,83776
64485,32967
65746,31222
50338,69679
22494,94645
48818,12122
10557,25664
45405,53376
11598,40854
49350,95330
66996,31765
15461,4557
21659,84770
90998,16883
76956,54389
55256,71890
25773,85149
70021,20151
65351,17519
65785,75813
55545,46263
78013,76143
81635,48960
19837,72914
26913,66325
6784,46347
57602,53240
55688,29718
5545,54311
69315,28712
10205,1731
75724,87614
33369,45066
33206,1213
82393,70764
76486,76130
86909,4252
48596,71287
44058,82091
31867,31732
39462,90906
71766,43823
97326,77907
58770,39483
1690,16562
43249,27009
80788,51543
63482,8848
7111,68407
19594,92427
9591,87000
48239,38356
3196,12513
43350,85875
95382,34046
99206,99469
16166,5096
54123,9742
73708,72358
89930,77462
51684,35671
66091,75544
12728,43334
69444,55495
26434,34963
87670,70619
30317,63606
6537,6902
66156,98625
91508,79995
6782,31398
25090,54755
74008,9408
54119,32666
33514,91772
37588,20350
97538,30209
16994,72059
64767,66616
41929,83131
56170,87553
53711,74879
92650,85208
20567,22830
90175,58010
50838,24022
984,69480
84462,2959
83799,81214
42773,92458
50409,46048
9178,99576
24602,88839
26277,63348
6555,45688
72676,65918
3035,95507
54010,15859
62036,89851
98095,82453
88793,26687
39223,17916
81043,80901
50492,62224
84858,21186
64831,58524
64903,59437
91260,29403
11082,1942
62561,93095
8901,44725
81720,84635
84217,57288
24836,85659
92959,50105
51369,2389
8962,54425
25424,66421
65216,89282
65216,13889
32837,12465
23603,79643
13002,71487
18168,18585
48238,82010
44417,68445
26584,97504
2212,73309
98653,83014
7831,31061
19664,51514
77421,33566
71913,79084
5268,8684
7578,79221
46479,45074
45639,71518
17916,46712
60268,18334
20016,89004
57813,16072
43790,14995
19438,72479
31118,29043
97965,42731
22452,14562
31331,30360
5677,85348
9523,17070
91980,22991
91599,78032
4302,6848
70417,91343
72614,58780
26377,79713
84620,18651
75268,99616
24906,98607
31144,80859
75470,72138
12120,20513
52599,31421
47729,15573
44763,70891
31962,81801
28192,79390
55000,29622
33903,78929
83141,43739
53757,49416
38589,11310
46019,1939
53972,82727
57266,38608
7992,63651
44558,19914
38935,64948
27170,10948
25048,25551
57125,36510
77662,79257
44871,40252
95954,82162
9529,88188
66491,72490
85425,90668
72576,8087
77609,50086
15502,90856
78993,41592
31882,19417
9311,90655
80545,99249
20419,98622
47555,82514
60594,69247
72746,40351
40617,97081
30275,12596
54587,13356
20627,22966
23842,72007
56427,84983
58278,52174
48927,59974
45719,786
82802,90657
69301,62845
42122,96803
75958,91394
97964,97941
4913,99006
2025,57431
98768,44718
14024,14359
72931,9463
89337,18764
18569,21337
85727,94173
66377,40659
42541,36663
5394,27074
32246,33898
26055,83294
3130,77941
12966,94822
15064,63056
93378,22047
7772,95718
4549,87144
52823,31438
53878,70575
64682,6011
96224,58820
84134,56873
34044,27617
19412,25300
90155,11349
46768,99811
48921,56905
42653,78953
3141,69119
50246,38712
85700,25476
44996,3303
2407,22735
13515,70667
88747,20818
28521,99172
48984,43172
69287,99050
56391,40932
13883,24842
15904,56025
73542,7271
88373,4594
3844,35620
26781,16180
12195,14235
73451,49105
9185,29707
2534,74993
47369,79751
1251,19274
25950,53947
64726,78204
27260,88615
15171,77125
91885,97635
89759,18057
18872,26386
28311,76696
85577,27885
76409,19544
7053,61785
47387,93474
48009,1305
9686,24939
35637,26202
41051,54571
30660,37420
88536,8863
86178,72468
13895,70840
97086,24608
68220,59321
16041,36371
66993,53291
46340,44839
98336,83823
1179,47075
37053,82759
81641,19073
1349,57782
26743,72255
34337,67559
62176,21424
62138,48446
7979,78011
86149,99891
48291,91784
68445,84291
18757,86203
49319,77178
57566,37906
44615,77297
22911,36578
94040,82986
43464,66943
59811,83963
21459,72953
16299,42640
37568,47647
62055,66915
77935,96028
46303,60790
35545,11411
44080,39598
6218,18801
59103,82200
355,78965
36023,41588
7547,95141
52947,33792
75687,63003
45101,19702
83087,18783
95100,57719
40053,54886
24118,41602
8251,75335
63651,61847
92897,77515
88221,61982
64310,73332
22837,23042
78113,28337
42486,89273
57310,66453
84095,6241
87818,54788
80678,9512
77173,35744
72737,68451
13339,28258
55725,23638
60605,47509
32037,3555
64295,54322
70954,42228
28941,24889
59686,90106
63646,77598
38996,89615
67759,16656
71281,32950
41929,72921
50830,14112
60894,30166
6686,48380
25996,64179
37579,92278
84573,6085
54449,88034
4240,32154
89023,61354
77838,81424
37100,80575
36699,51630
52501,92775
92682,65978
77378,78209
65608,72228
65921,32486
32118,26671
59774,90507
19505,30509
56662,65319
81597,93968
58464,28374
66923,58734
76163,93342
98869,66909
18101,60414
81472,14096
96287,47854
47802,34675
42087,56364
73012,10852
63244,26006
75559,10005
48637,7833
98191,86679
55874,33939
60522,46280
33585,81273
8639,45437
57369,95476
8612,32536
91472,72729
42969,37022
32198,89536
57461,46275
12895,90364
16016,68473
57078,79012
13983,11531
6728,23713
7831,87288
18460,3403
3835,77323
24513,27366
99516,25185
55321,6827
91550,34523
22553,62918
41911,60262
21153,43368
23731,41271
33998,47019
55308,58069
6533,93111
43189,80552
30640,1637
44014,6426
2578,84582
78494,9002
21954,34323
6912,84075
79169,85168
11688,1626
52063,47568
97376,85016
62791,81254
14500,36705
58467,4935
68613,60648
66320,85860
41021,61811
14720,8294
54300,61165
96996,52226
36827,51537
88010,73354
65330,49756
8454,57560
16301,10192
17646,97284
83140,31817
47383,44564
66443,77364
32237,1869
18632,32368
86354,59012
20801,64918
61400,24416
87106,34502
43199,45855
53392,69975
79021,90616
6773,23120
50409,77839
48160,80750
64374,89432
31717,8503
22356,75061
55188,13319
10360,30492
83282,75280
96584,89292
48071,80896
29474,53752
12259,14977
26407,54807
70210,95140
94615,22599
79335,40048
1764,3344
64981,7986
25228,73626
96240,9973
64423,68017
37599,19017
57132,93367
53593,8957
33515,58585
10215,26034
39237,90859
89908,96397
80315,66342
17607,55187
78214,81368
95849,25388
52018,50769
15905,1510
31540,62115
32270,92120
98083,6806
68789,62152
26146,26109
66233,4498
16842,59937
76833,29954
43951,91650
97686,78070
73637,35342
53993,23567
79654,58429
17655,44406
51322,24290
79394,89899
66058,76356
4003,67613
33902,81561
78623,90825
13314,34432
53635,44773
97376,98680
30181,29758
59082,25660
48785,63041
59644,37547
50796,21425
5011,24727
99706,95065
67285,27623
92746,39478
38086,841
20166,86172
13560,1669
96907,78715
6178,31967
61376,85066
34394,6292
2368,58811
62299,22389
94415,68338
60418,40382
45474,61438
56841,29440
2112,6554
60540,22753
3549,31989
82092,41128
137,33603
73439,13498
8977,73958
11462,20594
82743,79277
20881,1800
19635,342
2552,58731
76466,46716
21938,64907
23289,79490
98097,74097
79082,48414
84325,71802
92300,76009
34058,53572
47001,87929
43177,36522
1692,42645
57528,17221
93701,59402
98246,43590
55863,89419
13722,79467
53988,27399
46242,39984
25577,13365
20455,20307
67047,65771
72968,31173
53719,23432
83304,14704
70520,68366
9014,42363
70449,24516
69193,78104
79885,92845
32316,45868
51542,47392
47307,69684
23076,82752
63991,47277
29186,84164
90404,67313
97492,40226
20080,18408
32345,30540
46665,72329
58264,5754
56265,69964
53469,26721
24061,32700
45713,83929
55522,26976
95582,17300
77595,31826
67266,50057
80405,31141
66975,25280
11719,8529
26176,52868
33946,45776
94573,22551
89682,84015
43955,12810
78953,27420
51570,15900
57619,5156
12346,16877
7745,58749
51655,37217
64799,78555
52667,62698
19138,70105
41679,43264
30823,58324
11175,68744
11013,759
967,96761
37211,13214
57166,33131
78071,77493
73328,63719
66998,74340
84087,27994
40265,36428
86007,58004
77583,30611
37294,30636
54659,15790
19041,11876
78880,36132
58405,72587
47895,21368
2825,52140
67086,89190
31143,75390
16575,88739
24564,91648
12952,45396
49600,98572
40203,39702
39035,88633
80561,16906
96984,53858
18431,4095
85885,41330
70109,76156
38506,25595
74486,35480
80161,69414
62598,21836
58777,82113
24313,56627
69839,51656
27128,75930
56439,97322
30316,3040
98349,72872
64393,25499
59352,35622
95578,63334
96228,2689
31880,79478
30207,38776
48015,44784
44034,98675
86975,81673
26548,44141
15448,64765
3371,87640
49025,21742
26034,77255
67660,21587
94260,52596
22372,48652
63711,58768
59210,76124
14806,92897
13003,86254
92147,85093
36313,77486
13513,1559
86535,37512
73613,19641
7859,84135
65252,60448
44218,9130
92491,80305
25176,79384
19717,85784
20297,75284
30991,48744
43293,97193
36869,34771
32736,86922
45985,50223
33454,83538
16652,29696
43427,10054
25395,33994
96267,26375
21946,33863
62576,92346
70203,86935
33135,75941
77370,36698
1358,68902
68978,30067
80030,39312
6989,70896
75070,76229
62334,49345
57841,17378
1966,9480
55097,87484
47306,62121
41507,35929
30138,64673
20869,79288
57681,38968
878,82302
3980,81838
1894,70908
23486,70661
81475,91374
76125,42522
51000,2089
5432,92041
71582,7555
2786,67996
92060,852
68746,98564
43279,93071
30218,30679
3414,29920
54257,92366
26911,52184
96395,76915
9321,96812
76979,72554
65511,65804
37400,17041
57307,44346
90631,48738
70681,38452
83814,80749
14480,91213
67884,11415
42644,13997
76565,44974
68748,45605
9527,17730
6746,75746
26984,69875
20334,72193
38702,14360
4561,58967
3399,69362
9040,87155
81848,35242
19678,2881
39727,2207
79135,22898
67408,83710
3657,96116
72408,27408
24569,69191
90843,33310
86930,13166
68081,45622
94629,51312
6923,22949
81962,57492
98145,93240
21888,40293
29911,23171
80704,229
51530,16380
56180,64201
99374,76131
55618,29335
79198,47067
20259,22972
47298,99895
45433,52827
90223,39969
42358,83786
805,98094
24741,90006
71277,20564
37554,31717
12744,22043
18417,10893
51539,15528
18890,65201
93821,12942
19971,50160
66758,47957
92380,93686
28158,34596
51667,44302
74300,2834
72905,43649
3451,23127
57931,95929
81205,68621
76472,91305
66085,86488
41131,34114
99321,73798
63695,92670
69913,59167
70841,25979
97205,5193
43608,23192
25306,81539
53963,2228
53772,12508
71505,83212
94445,59994
34506,55791
18724,69175
83947,89854
82420,87647
96263,92471
13582,22642
70166,88756
49686,86270
73097,18752
48082,14961
23443,77544
87029,51317
68894,26611
39956,55410
35427,18243
21338,16900
36970,92886
40839,53978
70310,72186
34033,5045
97069,25589
8561,51328
78543,19214
81522,67276
26512,20634
29397,31961
83981,17139
27072,58673
38295,16916
46345,76324
37817,61788
89845,23225
82012,10003
38458,2667
5645,97976
87328,45828
43579,81651
43687,66836
18659,28369
90237,6999
9182,47912
10790,20577
45294,30462
84479,3589
51391,50662
75929,52863
45903,52552
96160,78308
14580,72552
81901,53112
94445,81271
72831,5005
72172,96695
25164,36127
56263,73047
32812,11562
89336,59394
97486,7128
93203,71601
52902,2903
47047,41187
8297,39879
83122,76511
4345,40405
11736,16719
5278,87890
9426,12238
72318,63366
33687,51012
31440,33831
90487,99428
46252,64324
18955,78685
46607,1446
59039,91433
79738,7993
76765,7733
83369,15218
93006,10827
35910,88527
94069,78703
49612,88678
20522,37108
18367,10871
23116,68525
16684,94973
4933,88450
39340,27018
34585,68577
50590,60827
35424,45853
84211,48150
99819,44907
63863,47638
16918,47412
70115,91156
89778,80327
21127,10607
28611,5912
38777,88836
72766,52983
3069,11700
1947,15550
87156,73229
18835,81670
43075,14886
23470,30791
46449,39291
41398,2341
45498,2849
70858,15147
18433,16040
89645,81730
76586,99245
9074,46475
66380,17877
20258,84858
80537,38790
18702,7686
83142,52128
83577,22470
48997,99897
47304,10691
48496,32611
65583,23078
81333,28891
38215,70728
37752,78431
51123,34988
59571,22707
40229,10973
50128,59461
45333,97834
22376,59925
64970,57291
17640,41345
65222,77771
25863,11305
24617,78268
23851,82344
3482,4938
32252,36281
56861,22096
7653,5252
38539,98173
25052,24110
164,57558
39951,8020
12232,96845
42695,30548
21527,88325
14553,18804
56649,87624
31551,39515
10415,12985
24964,23059
17011,93233
24883,17302
69969,96487
99294,50404
8836,86393
91047,84859
81084,56813
29876,13111
39712,60435
53259,59412
65960,86095
56474,39078
11822,69766
36446,44437
24390,51758
4689,26688
32451,12224
35979,7652
55943,85467
4856,59749
95687,46875
93951,7730
83851,61948
42000,44404
24529,64987
42176,49793
37165,93616
1895,35163
82983,82199
64261,88214
66789,40361
51454,71094
31678,81034
89703,51909
16229,2270
21695,8038
93801,6628
67690,87164
18122,30214
39190,25642
75819,44859
58750,68088
29955,25226
15354,75075
77453,38250
30367,35230
10103,50307
19624,50204
60969,7640
15587,63249
27938,1644
57488,75146
64941,63853
66053,95118
93170,96935
53801,3778
10022,98949
93442,22985
49654,88854
41856,11443
53620,15868
99686,85880
6739,45021
49693,76891
62892,53946
60711,62996
52126,18036
67973,3775
10823,44563
31742,16876
29457,94065
91255,22190
15955,60455
63351,90341
83538,91296
59274,97398
78865,33462
5187,65111
54839,88825
17170,1416
36214,7267
36603,41277
8740,65775
63687,80244
76567,41951
47569,93185
99109,42826
92418,66169
36296,31704
76984,1514
77261,97041
80389,72042
90239,51649
69505,89974
69497,7222
87962,54531
81545,3234
93617,63364
65152,13682
39006,92875
79502,17264
66465,35022
79292,16275
27625,5651
14626,21404
50824,90287
69190,21657
72129,69054
45717,99135
65675,98598
78711,60108
58234,42100
42670,89380
21268,78201
95768,51901
90313,25408
8645,30381
10010,52174
19655,18337
56204,43202
28438,1278
62279,70422
65941,35657
16379,39475
17099,6247
87712,71757
75425,71178
21840,1552
14784,31167
52760,69225
81031,96431
98909,47625
22281,61320
23969,98143
42116,10072
18191,6991
35312,18735
71908,62140
90448,95474
3196,118
91437,43472
47630,27255
79247,20606
24664,76424
28452,65371
19027,49565
12138,74788
16780,51275
7550,5137
89523,30207
71187,81636
71315,67745
81837,73751
69524,53393
37904,75874
38667,59082
99945,44745
13021,23964
96458,21477
26661,42899
99515,68346
20580,73724
44114,59496
87000,53968
76795,14875
68593,66128
58023,11237
13732,56004
68474,77298
22882,81850
22219,97911
78120,30232
39528,57905
1268,11018
57697,28326
54622,86911
79289,48702
38477,1622
32907,79515
9091,17216
53407,14916
38314,28260
44408,54291
88702,39272
52608,53473
39353,53171
5488,44741
29797,53694
30624,48327
17812,32917
35916,4034
633,9113
93525,43148
58225,60113
98344,2817
24508,97893
96989,41043
45997,29905
78578,63658
59854,29840
91085,87784
23554,66759
28010,19716
30839,92853
64179,24227
33087,62214
19470,47682
13474,24927
75251,80831
65849,28298
2654,6055
91072,93915
30830,13570
78219,68237
98236,80467
64001,55005
92452,5619
53759,31232
53614,91030
38601,91742
37776,62219
54824,5864
60506,38351
94606,97882
90162,72447
46572,12534
95461,40328
78116,52761
51343,72032
59753,28570
68579,67393
84482,61135
59380,17232
85736,97705
42864,99233
30125,44144
22166,37685
48305,78375
19866,96142
81447,6268
8774,48872
71616,41553
80105,41784
35167,74620
77096,77377
43301,13197
72980,21385
70390,52102
57221,59230
39896,86330
89535,23794
62825,55922
28511,98360
55020,47283
98033,99179
75359,48289
90044,98367
7761,37025
12829,60023
19272,72020
1649,38247
67914,43245
93679,56846
56390,34165
19317,68238
68806,94148
9496,59636
75606,67755
6569,40363
65633,33142
52650,13609
39469,67945
20747,48441
84250,59649
82370,57681
35142,71647
60796,35850
47102,32275
78573,10894
48912,40585
26700,61682
75616,7534
54136,80341
13203,9630
14169,89971
78503,8514
56882,67135
38093,95868
34415,79936
63142,72892
45659,15811
20321,67941
9458,71813
67333,71167
40503,7698
47658,94757
20606,98391
34127,21017
79633,46136
91354,49767
50421,93414
45877,31778
23321,51864
39509,63995
43293,82229
38166,93539
6206,53548
96324,79969
49995,17212
16677,19166
91605,91832
93098,71666
42738,28964
67662,1922
56484,96260
61168,90176
58546,5131
7947,14605
21889,72503
32460,10780
2201,21016
8594,27917
49424,69990
35564,51542
41718,82379
49819,43314
78073,80420
96060,97775
88557,47666
557,30041
52325,41756
37304,24296
6802,16434
7100,81016
72593,1383
90509,56318
78469,24398
23004,28295
25080,57224
21088,7588
12117,28754
21395,92782
26472,84051
76781,80417
74663,41778
925,98120
97793,37934
78054,32329
99638,83601
97852,31885
53608,69957
11550,73061
26336,30261
14560,44088
18721,42776
42950,98964
43720,47668
90562,12659
21241,972
11294,6384
44746,59382
39869,58601
42045,11651
46640,71443
24286,7686
59852,30685
3475,64196
80324,75097
92789,1748
57521,14068
35268,85978
44911,67762
54681,87689
92638,97840
18281,57840
79413,91649
63622,41097
29737,9860
50598,7884
22957,41155
46558,31602
41695,68547
72635,24985
83535,9591
6496,18504
50721,19896
34606,20978
55872,78706
78604,35046
65974,72046
31691,81298
64964,52296
46069,12951
21285,32407
4393,7053
97588,27174
23843,24551
38402,59736
23907,52934
44675,23185
81267,70475
92900,81929
43380,99825
38227,39377
83401,84697
13319,16044
85094,93752
73200,66904
51210,26811
51004,84443
46116,63707
10537,57988
86436,47389
60970,95479
93429,66401
91305,29770
13347,70251
8627,61320
21758,36429
37775,18854
49447,8294
84698,43793
79534,58944
34536,30361
17282,11256
52090,45314
11681,4425
74868,81440
16978,19540
48949,20011
4109,9097
76984,90823
34681,12090
93538,48599
57468,33106
12091,29201
12124,58966
98894,13877
26665,70884
92145,12088
67621,35710
17575,87025
92005,19494
27630,52013
16737,5868
65938,92607
2618,57459
67153,59442
31326,2527
96009,29365
48131,35709
72551,36314
95179,75279
77166,65603
66513,62313
71899,23847
70389,13785
34705,84839
64844,42109
34203,59791
20294,12255
12690,6468
77231,17394
40507,76500
12814,74136
4716,80942
15155,92561
12962,1018
37894,52103
37756,33853
87246,22889
52375,66143
62561,92151
56612,60351
43598,5378
95797,63860
63183,89383
30810,83962
90580,29026
49263,43189
88817,13813
24886,78497
97606,39043
77333,18655
49972,50658
3026,34149
47577,27029
73262,69434
17973,33578
47466,34023
26513,63625
55168,371
99516,23364
24353,13146
4510,71873
83875,41975
70146,4283
82,33626
1343,81141
38821,40400
68464,45737
99015,34793
56586,26858
88813,11804
65490,31664
74011,17961
63459,61950
53440,28589
25327,77314
58392,98885
17598,2768
3503,72183
61887,57398
27918,94484
80354,39029
46336,24812
19787,86547
67972,93674
6080,80831
51904,27489
73608,71215
62674,90329
44136,21430
6120,43434
57295,45602
70070,43841
33467,76768
91387,37862
61238,33518
76613,22029
8926,40289
67152,50988
35793,20101
60682,39364
53584,73986
99,43892
4642,4835
20599,19851
25820,26794
49156,45703
16027,67005
20374,99799
17101,94990
10866,81998
49017,89828
91812,87595
89825,18235
12227,9198
18228,74081
4349,19133
88864,71990
97453,61718
50678,58776
97919,36077
5737,38887
36899,6528
12508,19887
42402,53988
60072,4420
207,90933
20404,66946
61438,15861
96990,73820
40427,78787
84041,66563
8706,46707
53775,15647
77053,41810
32577,11175
92968,83554
69440,69660
29972,11164
52388,40235
23692,36988
15481,57018
82722,43014
47383,72428
44398,22143
80526,88303
4728,14279
62095,31498
23318,88906
71747,97878
91414,94986
30253,95492
50913,68130
66897,1250
94865,99271
76853,7353
60411,16071
69631,28042
15622,71234
937,60830
40856,76018
27475,33209
8707,85327
82666,44067
79019,842
71251,40350
17095,39206
52284,62095
47547,37569
77494,59662
20798,97698
58768,313
15828,54187
21599,71643
51967,85408
12171,58979
10415,1134
20927,59755
39082,77664
96248,10984
80201,755
44746,15827
59304,28420
10601,54443
12519,90273
93593,47651
80519,65623
90300,53629
5697,21137
10155,96959
61260,59718
6916,23222
93417,8955
3661,43678
36661,31997
16093,22547
71728,10875
76513,22714
25769,15450
24258,30223
17011,58857
42709,88593
2881,52739
67189,76617
14160,75621
18702,56092
55413,51189
45328,21408
8295,27730
41339,2301
96441,76808
47573,68074
14542,8027
33899,67172
24497,78477
25925,67550
60149,38320
28622,96996
48064,54702
46557,60374
41293,13285
99577,36489
91410,43847
34995,4537
77127,28309
97516,31848
90330,30777
22942,474
32476,74629
35439,44552
25949,62361
45720,17252
29130,56153
22531,83060
8463,75281
18488,29354
42061,14334
84599,32699
92118,20973
40970,53344
60462,23256
68386,15466
66592,17096
46678,31064
97333,47621
17779,57958
41974,22949
23727,96612
4258,5588
59631,88999
42008,97227
58352,6711
15134,73801
90614,74508
34123,10414
62091,43002
66077,41518
58736,42589
19656,27924
4242,15291
86909,28974
41464,2812
575,45277
14628,64998
88316,15054
89783,95371
84503,54217
73895,60281
82687,25906
35987,11473
86573,91030
67335,18519
72654,52802
385,72937
51124,72626
69855,72815
50838,80274
41044,16745
22873,25864
15477,28175
48100,14416
74921,8976
89557,52814
50618,44918
53477,66539
1643,50759
77850,81203
2344,29479
28337,49833
2495,53491
67531,89400
15971,59545
29273,91067
40977,18438
77339,95685
6725,95017
39786,45118
94002,73837
6776,31106
50136,30726
61474,25853
45621,80829
53248,34022
47455,98750
96919,65971
87055,21650
43284,78070
79141,11000
85071,29430
77472,37345
99410,62807
7879,11840
67447,40722
27258,4877
42785,60521
57918,25403
46919,36090
49888,80016
81307,62843
91234,16405
44289,79579
80209,46862
82146,7398
21249,90564
98706,74857
82954,84586
67832,70322
62666,63827
55419,97416
66026,91711
3835,80763
56337,32059
27816,80595
10867,12566
40374,31887
36284,27519
28312,86998
77737,3594
64279,38515
14151,39739
8395,40408
96586,77042
18639,67674
18794,7894
72866,57057
54543,38462
89168,65417
23758,29601
99325,56561
90195,6491
70010,95927
37247,70458
41285,65295
58467,40624
71704,49096
4248,53470
47609,76171
69645,49254
27447,38185
7756,82525
75522,13228
40653,61177
50563,64362
169,18800
11672,16005
79479,34672
3967,7247
78801,24626
62452,59126
97767,89726
18838,37751
78011,19930
43114,74370
1018,85085
81661,4093
59106,17730
85203,16528
75043,8248
95530,4301
30376,92912
14033,87062
54972,84398
64941,8892
25057,56986
17330,52919
15571,98697
12939,75519
84595,32946
45336,45771
36959,5044
84317,86985
92429,30336
14882,45335
95147,25287
99668,40812
96528,55235
23869,80759
92397,35156
19576,75759
84616,56099
70885,73257
88766,48393
72684,52355
95845,85603
39003,20562
87181,27531
77499,45783
49644,31891
21360,19978
66390,86631
19006,44530
62402,6439
87564,24881
12973,32433
37268,79263
32286,88075
83195,30354
8300,10870
70564,36291
36878,86923
61829,9500
10544,17677
15662,59006
65982,95418
62250,23623
97155,3940
71580,53204
52947,42636
75985,26902
72987,88702
34052,16570
24475,91976
63266,8443
23878,90028
73285,5957
75961,34788
46368,10321
60333,97473
18667,13660
48713,25003
76938,10632
91525,57433
45384,4792
26139,75009
91638,68258
29276,54104
55172,82349
14591,30244
15133,70912
21878,90543
86621,13207
754,74991
5656,52730
3049,59845
68879,22814
44069,48668
43787,81063
80952,36111
40784,51044
13505,97540
87115,78094
42419,40935
7457,38317
17828,36612
39462,82979
48896,23801
32039,87850
69072,24471
78068,72623
20936,6308
25341,14143
45062,29291
10675,55406
6816,63006
81887,4836
40381,64699
38125,49387
18373,81683
38347,9755
78135,84526
57756,13857
99036,83261
84355,53795
29875,9515
70326,94119
85034,67224
99386,82533
3059,71958
93762,82456
91157,19610
54445,94612
